Camera_X,Camera_Y,Eye_X,Eye_Y,Mirror1_X,Mirror1_Y,Mirror2_X,Mirror2_Y,IR_light_X,IR_light_Y,Edge1_board1_X,Edge1_board1_Y,Edge2_board_X,Edge2_board_Y,Animal,Session_1,Session_2
545.911528150134,725.536193029491,2492.16970387244,575.882687927107,2474.23120728929,739.891799544419,2627.98974943052,563.069476082005,198.604783599089,1126.85079726652,634.253986332574,893.65034168565,2809.93735763098,701.452164009112,PV140,1,3
772.636674259681,568.194760820046,2387.1013667426,540.00569476082,2335.84851936219,706.577448747153,2507.54555808656,545.130979498862,436.930523917996,868.023917995445,782.887243735763,716.828018223235,2599.8006833713,663.012528473805,PV140,4,6
421.554669703873,455.438496583144,2366.60022779043,434.93735763098,2297.40888382688,609.197038724374,2487.0444191344,434.93735763098,34.5956719817771,796.26993166287,508.68451025057,606.634396355354,2604.92596810934,575.882687927107,PV140,7,11
